poi - id;poi - category - term;poi - category - scheme;poi - link - href;poi - link - term;poi - link - type;poi - link - lang;poi - time - term;poi - time - type;poi - time - value;poi - description - lang;poi - description - value;poi - description - author - id;poi - description - author - type;poi - description - author - href;poi - description - author - value;poi - label - term;poi - label - lang;poi - license - term;poi - license - scheme;Latitude;Longitude;poi - location - point - Point - srsName;poi - location - address - type;poi - location - address - value;poi - location - relationship - targetPOI
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1917;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:1385/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XV-XX sec.;it;Il toponimo, documentato dal XV secolo, indicava la vasta area prossima alle terme di Diocleziano, ancora immerse in un paesaggio agreste e lontano dal centro abitato. Oggi la zona corrisponde a Piazza dei Cinquecento, a Piazza della Repubblica e alle vie limitrofe. Le prime opere di urbanizzazione sono attribuibili a Pio IV (Giovannangelo Medici, 1560-1565) che edificò la chiesa di Santa Maria degli Angeli negli ambienti delle terme e sistemò l’antica via Alta Semita, creando la strada Pia (odierno asse di via del Quirinale - via XX Settembre). In seguito Gregorio XIII (Ugo Boncompagni, 1572-1585), realizzò il primo nucleo dei Granai camerali, avviando il processo che porterà alla creazione della “cittadella annonaria”. Con Sisto V (Felice Peretti, 1585-1590) la zona divenne uno dei centri del programma urbanistico della città. Un progetto grandioso, mai realizzato, prevedeva la costruzione di un canale navigabile di collegamento tra Tivoli e  Roma attraverso l’Aniene per il trasporto, oltre che dei generi alimentari, del travertino delle cave di Tivoli. A sud est della piazza sorse, tra il 1576 e il 1588, villa Peretti-Montalto, di proprietà di  Sisto V. All’angolo con via Pia fu collocata la fontana del Mosè, mostra dell’Acqua Felice. La modifica sostanziale dell’assetto della piazza di Termini avverrà tra il 1869 e il 1874 con la  costruzione, sulla villa Peretti-Montalto, della stazione ferroviaria centrale. Nello stesso periodo si avviarono i lavori della futura via Nazionale e fu iniziato il programma di  espansione urbana verso est, promosso dal piano regolatore del 1871. Nel 1888 venne realizzata dall’architetto Gaetano Koch Piazza della Repubblica, centro dei nuovi quartieri  umbertini  che, riprendendo il tema della grande esedra delle terme dioclezianee divenne un accesso “nobile” dalla stazione Termini alla città.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Piazza Termini;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90198;12.498588;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00185 Lazio Roma  Piazza della Repubblica - Piazza dei Cinquecento Piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_777;POI_InteresseCulturale;;http://www.futouring.com/fedora/get/turismoCulturale:1667/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XIX sec.;en;The obelisk, only around six metres high, was made for the Pharaoh Ramses II in Heliopolis in Egypt from where it was brought, perhaps by Domitian, to decorate the Iseo of Campus Martius. Brought to light in 1883, after a number of proposals for its location, it was placed in 1887 above the Doges’ monument to the fallen in the war of Eritrea, which gave the square, previously called Piazza di Termini, its name.  The photograph, taken by the successful photographer, Gustavo Eugenio Chauffourier, shows the layout at the end of the nineteenth century of Piazza dei Cinquecento, today entirely altered by the restructuring that began in the nineteen thirties and continued with the modifications of recent years. In the background is the nineteenth century Stazione Termini, constructed in 1867 by Salvatore Bianchi on the commission of Pope Pio IX (Giovanni Maria Mastai Ferretti, 1846-1878).In 1925, the Doges’ obelisk was moved to its current location at the Baths of Diocletian.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Stazione Termini con monumento ai caduti di Dogali;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90199;12.4998;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00185 Lazio Roma  Piazza dei Cinquecento Piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1537;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:3048/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XV-XX sec.;en;Via di Monte Brianzo was one of the most important urban arteries of Renaissance Rome, connecting the Campus Martius with the Piazza di Ponte, skirting the Tiber and the area of Tor di Nona. With the work for the embankment walls (around 1890), all the houses between the current road and the Tiber disappeared, while the surviving buildings on the opposite side of the road were left several metres below the level of the new road on the bank of the Tiber. Among these, at number 78, is the Cosmelli house with remains of painted ashlar decorations and, at number 89, a small building of the XVI century, the subject of intensive restoration in the nineteenth century which is recorded in the inscriptions on the widows of the first floor.  The four-story building has an irregular ashlar portal and windows with travertine architraves on the first floor, while the windows on the remaining floors are framed. At the intersection between Via di Monte Brianzo and Via dell’Orso stood the Albergo dell’Orso, a building complex constructed between the XV and XVI centuries to meet the accommodation requirements of pilgrims and travellers. Among the most celebrated guests were Montaigne and Rabelais. With the shift of the centre of tourism to the area of Piazza di Spagna, the hotel fell into decay, although it operated as an inn until the beginning of the twentieth century. The complex was the subject of important works in 1936, designed to restore the original architectural image, which led to the demolition of a ledge, a rooftop loggia and various additions introduced in the course of the centuries. The hotel complex was probably constructed around the end of the fifteenth century by joining two existing buildings. The main elevation, on Via dei Soldati, has a porch with two arches on the ground floor supported by a granite column with a flowing leaf capital and two octagonal half pillars in brick. On the first floor, a loggia with round arches on small, reused columns and octagonal half pillars in brick faces onto the Via dell’Orso, while on Via Monte Brianzo there is a pointed arch window.  On the second floor is another loggia, also facing onto Via Monte Brianzo, with segmented arches on octagonal half pillars.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Albergo dell’Orso;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.902027;12.472305;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00186 Lazio Roma  Via dell’Orso via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1349;Chiesa;;;;;;Data testuale;http://purl.org/NET/mediatypes/text/plain;VIII sec.;en;Gregorio Nazianzeno, also known as Gregorio the Theologian (around 329-390 A.D.), was born near Nazianzo, the modern day Güzelyurt in Cappadocia, central Turkey. His life was strongly influenced by the struggles that erupted around the Arian heresy. Bishop of Constantinople, theologian and a great orator (he was nicknamed the “Christian Demosthenes”), he was recognised by the Catholic Church as Doctor and Father of the Church in 1568. The church of San Gregorio Nazianzeno is located in Campus Martius, in the complex of Vicolo Valdina, a few dozen metres from Palazzo Montecitorio. The complex, formed of the church and the former Benedictine convent of Santa Maria in Campo Marzio, was partly adapted for the storage of the State Archive in 1870, when most of the buildings of the religious orders became the property of the State. In the nineteenth sixties, it was acquired by the Chamber of Deputies which partially adapted it as an open cultural centre, also to host initiatives outside the Chamber.  The church, where according to tradition the body of the Saint was buried (now at St Peter's), is mentioned in the biography of Pope Leone III (795-816). Reopened for worship as the chapel of the parliamentary deputies, it has a longitudinal plan (16.30 x 7 metres) with a single nave and apse.  The Romanesque bell tower and the remains of the frescos of the apse depicting Christ between Saints Gregorio Nazianzeno and Giovanni Crisostomo date from the medieval era (XII century).  In the cloister of the convent (XVI century) there is a fountain attributed to Giacomo Della Porta.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;San Gregorio Nazianzeno;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90208;12.47676;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00186 Lazio Roma 3/A Vicolo Valdina via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1255;Monumento;;;;;;Data testuale;http://purl.org/NET/mediatypes/text/plain;VI sec. a.C.;en;Built by Servius Tullius in the middle of the VI century B.C., the Servian Walls underwent substantial extensions and reorganisation in the IV century B.C. when the ancient gossan wall was replaced by square blocks of yellow tuff, of which a number of stretches have been preserved. The ancient gate of Porta Quirinalis, of which nothing now remains, opened on the northern edge of the hill and took its name from the nearby temple of Quirinus, a very ancient divinity later identified with Romulus.  The location of the gate still remains uncertain but one theory places it in the present Via Delle Quattro Fontane where, in the last century, the archeologist Rodolfo Lanciani announced the rediscovery of a square stairway in gossan, recently linked to Porta Quirinalis. At this point, in fact, the ancient road sloped more markedly than the present one with a pronounced difference in height which, near the gate, perhaps had to be overcome with a stairway, the remains of which were probably those seen by Lanciani in 1892. Scholars once suggested the location here of Porta Salutaris, which today is regarded as lying near Via della Dataria.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Porta Quirinalis;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.9021;12.49016;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00184 Lazio Roma  via delle Quattro Fontane (ipotetico) via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1570;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:1331/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XVII sec.;it;Fino al Rinascimento la Platea Sancti Petri  conservava una forma rettangolare irregolare priva di una completa definizione architettonica, con un dislivello tra la scalinata della basilica e il Borgo nuovo che raggiungeva i 10 m. Il progetto di Niccolò V ( Tommaso Parentucelli 1447-1455) di una piazza porticata fu ripreso da Giulio II (Giuliano della Rovere 1503-1513) cinquant’anni dopo e prevedeva la demolizione della basilica costantiniana di San Pietro e la monumentalizzazione dello spazio circostante con piazze ed edifici.   Sisto V (Felice Peretti 1585-1590) nel 1586  volle dare una  nuova sistemazione alla piazza, facendovi collocare al centro l’obelisco del circo di Caligola, trasportato qui dalla sua posizione originaria accanto alla basilica. Solo nel 1657 con Alessandro VII (Fabio Chigi 1655-1667)  fu accettato il progetto di Gian Lorenzo Bernini per un nuovo assetto dell’area  che prevedeva due bracci retti, inquadranti la cosiddetta “piazza retta” di forma trapezoidale, raccordati a due emicicli che racchiudevano una piazza ovale, esaltando lo sfondo prospettico costituito dalla basilica. Gli emicicli e i bracci retti sono costituiti da un colonnato dorico a tre navate di 284 colonne, sormontato da una balaustra ornata dagli stemmi papali e da 140 statue di santi (il programma decorativo fu portato a termine dai collaboratori dell’architetto nel 1673). Bernini nel 1677 realizzò una fontana allineata con quella del Maderno (1613) lungo l’asse trasversale dell’ovale. Nel 1817 l’astronomo Gilli ideò la rosa dei venti e la meridiana che si serve dell’obelisco come gnomone. In origine si accedeva all’ovale attraverso piazza Rusticucci che, decentrata rispetto a San Pietro, era in grado di far cogliere nella piazza l’asse architettonico della basilica che non interagiva con quello urbano (via Alessandrina). Tale accorgimento di Bernini è stato annullato dalla costruzione di piazza Pio XII, sulla quale termina via della Conciliazione che ha alterato completamente la concezione berniniana della piazza. La piazza segna il confine tra lo Stato italiano e la Città del Vaticano.Autore: Bernini Gian Lorenzo (1598-1680);http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Piazza San Pietro;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.902218;12.457226;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00195 Lazio Roma  Piazza di San Pietro piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1274;EdificioReligioso;;http://www.futouring.com/fedora/get/turismoCulturale:1844/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;IV – XVII sec.;it;La basilica di San Pietro sorge nel luogo ove fu sepolto l'apostolo Pietro. Il sepolcro del primo vescovo di Roma, una semplice fossa scavata nella terra, si trova diversi metri al di sotto dell'odierno piano pavimentale, in corrispondenza dell'attuale altare della Confessione.La prima basilica fu eretta tra il 319 e il 324 circa dall'imperatore Costantino. Egli volle che la posizione dell'altare coincidesse con il sepolcro di Pietro. La basilica costantiniana, di cui conosciamo l'aspetto grazie a numerose fonti testuali ed iconografiche, aveva cinque navate e transetto ed era preceduta da un ampio quadriportico. La costruzione della nuova basilica, intrapresa nel 1506 da Giulio II (Giuliano della Rovere 1503-1513), proseguì per oltre un secolo con numerosi cambiamenti di progetto.La fronte attuale della basilica, disegnata da Carlo Maderno (1556-1629) tra il 1607 e il 1614, è preceduta da una scalinata a tre ripiani progettata da Gian Lorenzo Bernini (1598-1680) contestualmente alla vasta piazza San Pietro, monumentale ellissi realizzata tra il 1656 e il 1667. La facciata della basilica è interamente abbracciata da un unico ordine gigante di colonne e lesene corinzie, che inquadra un portico centrale affiancato da due arcate e, in alto, nove balconi, il mediano dei quali è conosciuto come loggia delle Benedizioni: da qui si affaccia il pontefice per le benedizioni solenni e viene annunciata l'elezione del nuovo papa. La facciata culmina con un attico ripartito da lesene coronato da 13 statue gigantesche raffiguranti Cristo, il Battista e tutti gli apostoli eccetto San Pietro. La basilica è sormontata dall'immensa cupola ideata da Michelangelo (1475-1564) e completata da Giacomo della Porta (1532-1602) e Domenico Fontana (1543-1607) tra il 1588 e il 1589: la calotta poggia su un basamento suddiviso in 16 contrafforti  e circondato da un ordine di colonne corinzie binate su tamburo (quasi ultimato alla morte di Michelangelo).  Suddivisa in 16 spicchi, vi si aprono tre ordini di finestre.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;San Pietro;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90222;12.453333;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Piazza San Pietro Piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_459;POI_InteresseCulturale;;http://www.futouring.com/fedora/get/turismoCulturale:1548/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XX-XXI sec.;it;Dominata dalla Basilica di San Pietro ed incorniciata dallo scenografico colonnato del Bernini, Piazza San Pietro rappresenta uno dei luoghi più noti dell’architettura  barocca di Roma.Monumentale e dominante, il mitico “cupolone” è apparso sullo sfondo di diverse scene del cinema italiano.  Contrasto  con la sua imponenza al degrado e alla povertà della baracca di Nino Manfredi in Brutti, sporchi e cattivi (1976), appare invece appena sullo sfondo di Via Piccolomini, dove, tra cantieri e palazzine in costruzione, si svolge il dialogo iniziale del film L’avventura (1960) di Antonioni. Anche in questo caso il segno architettonico della cupola enfatizza la provvisorietà e l’insensatezza delle costruzioni che sorgevano nei primi anni ’60.La maestosa piazza è stata teatro della scena finale de Lo sceicco bianco di Fellini (1952), in cui Wanda incontra finalmente gli impazienti parenti del marito, dopo che, per tutto il film, aveva rincorso il sogno di incontrare lo “sceicco bianco” (Alberto Sordi).Quasi interamente girato nella zona intorno a Piazza San Pietro è L’udienza (1971), film di Marco Ferreri che opera una tagliente satira nei confronti delle gerarchie cattoliche e del potere clericale. La suggestiva e drammatica scena finale, quella della morte del protagonista, viene filmata sotto il colonnato del Bernini.In tempi relativamente più recenti, Francis Ford Coppola ha ambientato a Piazza San Pietro una scena de Il padrino parte III (1990): Michael Corleone (Al Pacino) varca un’immaginaria soglia che gli permetterà di accedere ai misteriosi palazzi del potere vaticano. Il simbolo della sede di Pietro incombe infine per tutto il celeberrimo colossal Angeli e Demoni  di R. Howard (2009).Hanno utilizzato S. Pietro come location, tra gli altri:Un americano in vacanza,L. Zampa, 1946Il delitto di Giovanni Episcopo,A. Lattuada, 1947Una domenica d’agosto,L. Emmer, 1950Lo sceicco bianco,F. Fellini, 1952L’arte di arrangiarsi,L. Zampa, 1954Racconti romani,G. Franciolini, 1955Donatella,M. Monicelli, 1956Totò a Parigi,C. Mastrocinque, 1958L’avventura,M. Antonioni, 1960Era notte a Roma,R. Rossellini, 1960Fontana di Trevi,C. Campogalliani, 1960Il gobbo,C. Lizzani, 1960Una vita difficile,D. Risi, 1961Il sorpasso,D. Risi, 1962La decima vittima,E. Petri, 1965E venne un uomo,E. Olmi, 1965Io la conoscevo bene,A. Pietrangeli, 1965Il profeta,D. Risi, 1967Partner,B. Bertolucci, 1968L’udienza,M. Ferreri, 1971Sono stato io,A. Lattuada, 1973Anno uno,R. Rossellini, 1974Brutti, sporchi e cattivi,E. Scola, 1976Basta! Adesso tocca a noi!,L. Emmer, 1990Il padrino parte III,F. Ford Coppola, 1990Angeli e Demoni, R. Howard, 2009;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;San Pietro nel cinema;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90222;12.456389;http://www.opengis.net/def/crs/EPSG/0/4326;;;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1772;Palazzo;;http://www.futouring.com/fedora/get/turismoCulturale:1640/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XV sec.;en;The complex was erected as the residence of Cardinal Domenico della Rovere, titular of the church of San Clemente, who wanted to construct a palace-fortress which followed the model of the fifteenth century Palazzo Venezia with a corner tower.  The design, attributed to the Florentine, Baccio Pontelli, was completed between 1480 and 1490. The building developed on three floors around an inner courtyard, arranged on two levels:  at the lower level, with octagonal pillars and a central well with the emblems of the family of the della Rovere family and a walled garden on the second floor. The façade had carved, monochrome decorations, according to the custom of Renaissance palaces.   In the representation hall on the first floor are sumptuous frescos with allegorical subjects inspired by mythology, the work of Pinturicchio in 1490.In the seventeenth century, the building became the residence of the Gesuiti Penitenzieri, confessors at St Peter’s.  The restoration of the years 1940-50 renewed the Renaissance appearance of the building which today houses accommodation facilities.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Palazzo dei Penitenzieri;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90222;12.4611;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00193 Lazio Roma 33 Via della Conciliazione Via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1888;POI_InteresseCulturale;;http://www.futouring.com/fedora/get/turismoCulturale:1954/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XVI-XVII sec.;en;The University of Painters that had assembled in the church of San Luca on the Esquiline since the Middle Ages gave rise to the Academy of San Luca, traditionally the first painter to portray the Virgin. In 1577, the institution gained official recognition from Pope Gregorio XIII (Ugo Boncompagni, 1572-85) and, in 1593, it began operations under its director (known as Principal) Federico Zuccari. The church of Santi Luca e Martina at the Roman Forum, rebuilt for the purpose, and a number of buildings nearby were granted to the institution. With the passage of time, the papacy took control. In 1620, it was laid down that only the Academy was able to decide who should be considered an artist in Rome. In 1633, it was decreed that the Academy could levy a tax on artists and maintain its monopoly on the public commissions of the Papal State. Among the most illustrious directors were Bernini, Domenichino, Pietro da Cortona and Canova.  From 1934, after the opening of Via dei Fori Imperiali which led to the demolition of the buildings near the Chiesa dei Santi Luca e Martina, the headquarters of the Academy were moved to Palazzo Carpegna, together with the gallery of the Academy of San Luca which preserves, amongst others, works by Van Dyck, Rubens and Vanvitelli. Palazzo Carpegna, attributed to Giacomo Della Porto's circle, was restructured by Francesco Borromini (1643-47) who created the celebrated internal oval ramp giving access to the upper floors.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Accademia di San Luca;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90222;12.483909;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00187 Lazio Roma 77 Piazza dell’Accademia di San Luca piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1897;POI_InteresseCulturale;;http://www.futouring.com/fedora/get/turismoCulturale:2269/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;XV-XX sec.;en;Piazza Scossacavalli was one of the most important squares of the Rione Borgo until 1937, the year in which it was destroyed to create the Via della Conciliazione. It was located between Borgo Veccho, the road that connected Ponte Sant’Angelo with San Pietro, and Via Alessandrina (or Borgo Nuovo), opened in 1499 by Alessandro VI (Rodrigo Borgia 1492-1503) running parallel to Borgo Vecchio.  The name Scossacavalli traditionally derived from the act of pilgrims dismounting from their horses before heading for St Peter’s, although this explanation remains unconfirmed. The square developed from the construction of the palace of Cardinal Domenico Della Rovere, uncle of Giulio II (Giuliano Della Rovere, 1503-1513), at the end of the XV century, followed by the palaces of Castellesi di Corneto (later Giraud and Torlonia) and Caprini (later Palazzo dei Convertendi), home of Raphael, which defined the placement of the monuments. Facing onto the square were the Collegio de' Penitenzieri and the church of San Giacomo, known since the XIII century but knocked down in 1937, from which a number of frescos have been preserved at the Museum of Rome in Palazzo Braschi. The seventeenth century fountain which stood at the centre of the square, attributed to Carlo Maderno, was moved to Piazza Sant’Andrea della Valle in 1958. The façade of the sixteenth century Palazzo dei Convertendi, designed by Bramante, was rebuilt along Via della Conciliazione, between the church of Santa Maria in Traspontina and Palazzo Torloni Giraud.  The latter palace and the Collegio de’ Penitenzieri were spared from demolition.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Piazza Scossacavalli;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.902237;12.461725;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00193 Lazio Roma  Via della Conciliazione via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1908;POI_InteresseCulturale;;http://www.futouring.com/fedora/get/turismoCulturale:2232/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;Età medievale/Età moderna;it;La strada di Borgo Vecchio in età medievale collegava Ponte San’Angelo a San Pietro. La via seguiva forse il percorso dell’antica via Cornelia attraversando la città Leonina e entrava nello spazio antistante la basilica sul lato sinistro, in direzione dell’attuale via della Guglia.  In età tardoantica era detta Portica, per la presenza di un lungo porticato che conduceva alla basilica, già ricordato nel VI secolo dalle fonti ma non più esistente almeno dal 1400. Data la sua destinazione è ricordata come Carriera (cioè strada carrabile) Santa o Martyrum. Intorno agli ultimi decenni del Quattrocento  Borgo Vecchio è luogo privilegiato di molte residenze cardinalizie. Con la nuova sistemazione di Borgo voluta da Alessandro VI nel 1499 con la creazione del nuovo asse longitudinale  rettilineo della via Alessandrina (Borgo Nuovo),  la via prese il nome di Borgo Vecchio contrapposto al nuovo asse.  Con la creazione della nuova viabilità, tra le due strade si venne a creare una fila di case, chiamata spina, interrotta al centro da piazza Scossacavalli. Nel 1929, dopo i Patti Lateranensi, fu avviato il progetto per la demolizione della spina di Borgo e la sistemazione dell’area. Nel 1937 ebbero inizio i lavori per l’apertura di via della Conciliazione, che cancellarono l’antica strada e molti dei monumenti che vi si affacciavano. Lungo la via di Borgo Vecchio accanto a case modeste sorgevano palazzi nobiliari, come quello cinquecentesco fatto costruire per il cardinale Albizzi, demolito insieme alla chiesa di San Sebastiano. Nelle demolizioni di Borgo furono cancellate la piazza Scossacavalli, la chiesa di San Giacomo a Scossacavalli. Furono risparmiati invece il palazzo dei Penitenzieri (che prospettava sulla piazza) e palazzo Serristori. Alcuni edifici furono smontati e ricollocati in posizione diversa come palazzo dei Convertendi (demolito anch’esso), un tempo ad ovest di piazza Scossacavalli, la cui facciata fu ricostruita sul lato sinistro di via della Conciliazione, tra Santa Maria in Traspontina e Palazzo Giraud. Borgo Vecchio terminava con il palazzo Alicorni, anch’esso abbattuto nel 1930 e ricostruito in via di Scossacavalli.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Borgo Vecchio;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.902237;12.461725;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00193 Lazio Roma  Via della Conciliazione Via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1366;Obelisco;;http://www.futouring.com/fedora/get/turismoCulturale:1815/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;I-XVI sec.;en;Originally erected at Heliopolis, then perhaps at Alessandria, the obelisk known as the Vaticano was taken to Rome in 37 A.D., to decorate the spine of the Circus of Caligula, which was located in the Vatican countryside. Here it remained for centuries, although partly buried, and was known as Agulia. It was also recorded by Francesco Petrarch and mentioned in the medieval sources (such as the English scholar Mastro Gregorio in the XIII Century) in relation to Piazza dei Protomartiri Romani (in the place currently indicated by a plaque). Indeed, it was a geographical point of reference in the itineraries of the Holy city. A plan to move the obelisk was first mooted by Pope Niccolo V (Tommaso Parentucelli, 1447-1455) but only under Sisto V (Felice Peretti, 1585-1590) was it finally placed in front of the Basilica di San Pietro, the work of Domenico Fontana in 1586. The works were very laborious and technically complex and required the help of more than 900 men. At the top, a bronze cross replaced the original metal sphere. The obelisk, the first erected in Rome since the ancient era and standing 25.36 metres high, was positioned along the axis of the old basilica but, in the later restructuring, it was placed slightly off-centre in relation to the church. In 1817, a compass and sundial were installed in the floor with the obelisk acting as a gnomon.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Obelisco Vaticano;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90227;12.45724;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00193 Lazio Roma  Piazza S.Pietro piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_1525;Chiesa;;http://www.futouring.com/fedora/get/turismoCulturale:1520/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;X-XX sec.;it;Se oggi la chiesa di San Nicola in Arcionibus esistesse ancora, si troverebbe di fronte all'imboccatura del Traforo Umberto I che collega via del Tritone con via Nazionale passando sotto i giardini del Quirinale. Il tunnel fu aperto tra il 1900 e il 1902, mentre la chiesa fu demolita tra il 1907 e il 1908 per permettere l'apertura di Largo del Tritone. La chiesa era nota anche come San Nicola a Capo le Case, poiché sorgeva in un'area che fino agli inizi del cinquecento si trovava al limite dei quartieri edificati della città. L'altro nome con cui la chiesa è conosciuta, San Nicola in Arcionibus, si deve probabilmente all'ingombrante presenza, nei secoli passati, delle arcate dell'antico acquedotto Vergine: da quest'area della città proveniva anche l'omonima famiglia che fu protagonista della scena politica romana alla fine del medioevo.La chiesa demolita aveva una facciata semplice, nota da numerosi disegni e fotografie, scandita da paraste con capitelli ionici al pianterreno e corinzi al secondo ordine. Il suo aspetto era il risultato di un intervento settecentesco di radicale restauro diretto da Girolamo Theodoli (1677-1766), che doveva essere terminato nel 1738, quando la nuova chiesa fu consacrata. L'esistenza della chiesa è attestata ben prima dell'intervento di Theodoli: le prime menzioni risalgono al X secolo quando fu introdotto a Roma il culto del santo, e dalle fonti è noto un altro radicale restauro agli inizi del Seicento quando l'edificio, ormai fatiscente, fu ricostruito pressoché totalmente.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;San Nicola in Arcionibus;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.90228;12.48635;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;00184 Lazio Roma  Largo del Tritone largo;
